f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Aohan,Clarke,F,270,502-5655,FRANKFORT,KY,40618,M,N,20000,2.9444444,0,40,0
Abe,Krabbel,M,405,322-5753,MANNSVILLE,OK,73447,M,N,75000,6.25,0,2000,0
Natasha,Bemmerl,F,270,630-3203,HARDYVILLE,KY,42746,S,N,40000,4.0555553,20,0,0
Murlidhar,Preis,M,551,799-3127,HELMETTA,NJ,8828,M,N,80000,2.34625,0,2000,0
Espen,Tazi,M,660,821-6466,WORTHINGTON,MO,63567,S,Y,40000,6,2100,0,1200
Suleyman,Leeper,M,240,445-7773,GAITHERSBURG,MD,20898,S,N,80000,4.75,2400,0,0
Tahsin,Can,M,616,209-4375,SHINGLETON,MI,49884,S,N,10000,3.9,3100,0,0
Luong,Merlo,F,270,949-1698,LEXINGTON,KY,40504,S,Y,40000,4.0555553,20,0,20
Mogens,Karsner,F,732,260-5793,NEWARK,NJ,7182,M,Y,65000,2.1096876,0,2000,1500
Warren,Hintermaier,F,931,376-2271,KNOXVILLE,TN,37912,S,Y,50000,0,0,0,0
Xiaobin,Tsatalos,F,910,525-5675,SHALLOTTE,NC,28470,M,Y,20000,6.1520977,0,6600,3300
Helmar,Thimm,M,612,287-7724,RUSH CITY,MN,55069,S,Y,20000,5.35,3300,0,3300
Kenzo,Scheepers,F,908,431-1751,RIDGEWOOD,NJ,7450,S,N,95000,2.5828125,1000,0,0
Quingbo,Cavalli,M,662,422-1832,MERIDIAN,MS,39305,M,Y,80000,5,0,12000,1500
Ethan,Gustavson,M,434,695-4045,LOCUST HILL,VA,23092,S,Y,60000,5.75,900,0,900
Judee,Rauh,F,603,143-9054,MOUNT WASHINGTON,NH,3589,M,Y,75000,0,0,0,0
Takayuli,Seiwald,F,781,431-1565,SHREWSBURY,MA,1546,S,Y,40000,5.3,3575,0,1000
Shiho,Demos,M,713,679-5360,STEPHENVILLE,TX,76402,M,Y,35000,0,0,0,0
Hirotaka,Takesue,F,303,813-2221,BUENA VISTA,CO,81211,S,N,80000,4.63,0,0,0
Narendar,Karr,F,636,464-2966,SULLIVAN,MO,63080,S,N,70000,6,2100,0,0
Amedo,Fraisse,M,785,508-9404,KANSAS CITY,KS,66117,M,N,75000,6.45,0,4500,0
Aija,Selvestrel,M,808,101-6414,OCEAN VIEW,HI,96737,S,N,10000,2.8421054,1040,0,0
Irmtraut,Dimakopoulos,F,317,958-8414,FALMOUTH,IN,46127,S,Y,30000,3.4,1000,0,1000
Paraic,Stylianou,F,419,527-7409,NORWICH,OH,43767,M,Y,70000,2.8696666,0,2600,1300
Vikrant,Thacker,F,701,805-3551,AMENIA,ND,58004,M,Y,45000,2.2773614,0,6600,3300
Julian,Berc,F,802,105-2782,HANCOCK,VT,5748,S,N,45000,3.9004214,3300,0,0
Spencer,Schiff,M,918,992-5607,SKIATOOK,OK,74070,M,Y,75000,6.25,0,2000,1000
Ashish,Proietti,M,607,424-5069,WARNERVILLE,NY,12187,S,N,40000,4.1853657,0,0,0
Costantine,Iino,M,561,833-7817,FORT WALTON BEACH,FL,32547,S,Y,95000,0,0,0,0
Osni,Welinder,F,808,594-9652,HAKALAU,HI,96710,S,Y,85000,8.25,1040,0,1040
Astrid,Wotawa,M,304,277-3798,GLEN FORK,WV,25845,M,N,95000,6.5,0,4000,0
Hongyuan,Pachowicz,F,808,766-8988,HILO,HI,96721,S,N,95000,8.25,1040,0,0
Prithwish,Inari,M,585,560-9895,NEW YORK,NY,10166,M,N,45000,4.2143292,0,0,0
Dixie,Razum,M,412,658-6977,HOUTZDALE,PA,16698,S,Y,50000,3.07,0,0,0
Maris,Nadig,F,304,468-2372,WHITMER,WV,26296,S,Y,80000,6.5,2000,0,2000
Roseli,Slobodova,M,321,907-3967,NORTH MIAMI BEACH,FL,33160,M,N,85000,0,0,0,0
Jiawen,Waksman,F,787,581-9383,SAN LORENZO,PR,754,S,Y,30000,0,0,0,0
Make,Furner,M,907,464-9196,NIKOLSKI,AK,99638,S,Y,5000,0,0,0,0
Heikki,Greibach,F,413,769-2159,BROOKLINE,MA,2446,S,N,30000,5.3,3575,0,0
Rondall,Nastar,F,414,554-8543,PORT WING,WI,54865,M,N,25000,4.880782,0,1400,0
Gwang,Poulter,M,314,284-5020,LIGUORI,MO,63057,M,Y,40000,6,0,4200,1200
Johnny,Staff,M,501,544-2838,WILBURN,AR,72179,M,Y,25000,6.16338,0,40,20
Attila,Logrippo,F,270,297-9591,AGES BROOKSIDE,KY,40801,M,Y,5000,2.1111112,0,40,20
Huanxu,Boufaida,F,307,102-3075,SAINT STEPHENS,WY,82524,M,N,45000,0,0,0,0
Yukihisa,Heeffer,F,540,195-3564,CASTLETON,VA,22716,M,N,85000,5.75,0,1800,0
Nicolae,Bernatsky,F,574,307-1373,WEST MIDDLETON,IN,46995,M,Y,55000,3.4,0,2000,1000
Ron,Dangedej,M,304,357-1441,BROHARD,WV,26138,S,Y,50000,5.8,2000,0,2000
Abdel,Stetina,M,503,134-1941,SWEET HOME,OR,97386,M,Y,55000,9,0,318,159
Pantelis,Aboulnasr,F,870,665-7059,CARLISLE,AR,72024,M,N,25000,6.16338,0,40,0
Gabriele,Rane,F,253,782-9867,SEATTLE,WA,98198,M,N,90000,0,0,0,0
Samira,Ouchi,M,631,243-3265,SANBORN,NY,14132,M,N,90000,4.475,0,0,0
Uffe,Sabbagh,F,908,846-7138,BLACKWOOD,NJ,8012,S,Y,60000,2.0308332,1000,0,1500
Yahia,Noack,F,860,890-8034,WETHERSFIELD,CT,6109,M,Y,90000,5,0,24500,0
Yasumasa,Cromwell,M,661,483-6387,PLAYA DEL REY,CA,90296,M,Y,90000,9.3,0,174,272
Llorenc,Kindberg,M,612,920-4418,HOLMES CITY,MN,56341,S,N,95000,7.85,3300,0,0
Neelam,Pecuchet,M,315,662-7650,COLUMBIAVILLE,NY,12050,M,Y,80000,4.4170732,0,0,1000
Bodhi,Shekhar,M,202,833-8537,WASHINGTON,DC,20268,S,Y,20000,6.75,1370,0,1370
Vijayshankar,Beylin,F,207,202-1958,NORTH YARMOUTH,ME,4097,M,N,30000,8.5,0,5700,0
James,Garrett,M,718,826-4459,DELMAR,NY,12054,S,N,55000,4.272256,0,0,0
Avigdor,Lumbreras,F,307,641-2274,DAYTON,WY,82836,S,Y,90000,0,0,0,0
Jami,Derstine,F,808,677-9282,NAALEHU,HI,96772,S,Y,50000,8.25,1040,0,1040
Susuma,Rish,M,630,889-9722,SPRINGFIELD,IL,62763,S,Y,50000,3,2000,0,2000
Merav,Cater,F,302,818-8243,NEW CASTLE,DE,19721,S,N,95000,5.95,110,0,0
Raed,Pinho,M,909,622-2613,SAN FRANCISCO,CA,94110,S,N,30000,6.590543,87,0,0
Pragnesh,Balasubrahmanyam,F,480,158-3917,GILBERT,AZ,85296,S,N,100000,4.265,2100,0,0
Kirsten,Mikulecka,F,570,522-1690,SHARTLESVILLE,PA,19554,S,N,85000,3.07,0,0,0
Hyungill,Cacciabue,M,985,584-4548,BATON ROUGE,LA,70835,M,N,15000,2.8,0,9000,0
Ender,Schulmeyer,M,808,983-6836,MAKAWAO,HI,96768,S,N,45000,8.25,1040,0,0
Jaejoo,Haass,F,503,716-5501,WALTERVILLE,OR,97489,S,Y,15000,9,159,0,159
Eike,Varghese,F,612,746-4158,WINONA,MN,55987,M,Y,20000,5.35,0,6600,3300
KayLiang,Prinz,M,304,453-6037,HARPERS FERRY,WV,25425,S,Y,55000,6.1499996,2000,0,2000
Raquel,Leverett,F,308,942-1820,AMES,NE,68621,M,Y,20000,5.685643,0,206,103
Madhav,Scarborough,M,847,713-2602,SPRINGFIELD,IL,62726,S,N,90000,3,2000,0,0
Fetima,Simkin,F,603,330-3723,WEST LEBANON,NH,3784,S,N,25000,0,0,0,0
Tianqing,Abdulazizoglu,M,843,219-3199,CHARLESTON,SC,29492,S,Y,55000,7,3300,0,3300
Shrikanth,Scollo,F,859,688-8492,MOUSIE,KY,41839,S,Y,75000,6,20,0,20
Yihua,Proskurowski,F,620,792-3417,PARADISE,KS,67658,S,Y,55000,6.45,2250,0,2250
Colleen,Marathe,M,860,989-1966,QUAKER HILL,CT,6375,M,Y,65000,5,0,24500,0
Hui,Fortune,M,775,336-7095,LAS VEGAS,NV,89178,M,N,100000,0,0,0,0
Lenwood,Cleave,M,308,458-1775,LEBANON,NE,69036,M,N,40000,6.84,0,206,0
Osten,Ladret,M,513,823-6560,PARKMAN,OH,44080,S,N,95000,3.6995387,1300,0,0
Prabhav,Valette,M,907,810-7806,ELFIN COVE,AK,99825,M,Y,55000,0,0,0,0
Gebreselassie,Chytil,F,585,451-6127,ENDICOTT,NY,13760,M,Y,45000,4.2143292,0,0,1000
Sashidhar,Ranai,M,937,733-3815,PETTISVILLE,OH,43553,M,N,20000,1.2099231,0,2600,0
Kazutaka,Beregi,F,801,613-5722,JOSEPH,UT,84739,S,Y,100000,7,2475,0,2475
Lynda,Hamblin,M,973,124-2966,CHATHAM,NJ,7928,M,Y,30000,1.5577083,0,2000,1500
Tobias,Flint,M,401,404-4726,CHARLESTOWN,RI,2813,M,N,10000,0,0,0,0
Yoji,Beilin,F,952,434-7649,GLENCOE,MN,55336,M,N,60000,7.4572573,0,6600,0
Pat,Meilijson,F,207,847-4012,MEDDYBEMPS,ME,4657,M,Y,5000,2.2135036,0,5700,2850
Mengjou,Podilchuk,M,808,266-7301,HONOLULU,HI,96806,M,N,40000,8.25,0,2080,0
Qinglan,Brlek,M,502,308-3082,LOUISVILLE,KY,40242,S,Y,80000,6,20,0,20
Phokion,Hatsagi,F,401,629-2134,ASHAWAY,RI,2804,M,N,70000,0,0,0,0
Emdad,Vieweg,F,208,902-3316,BRUNEAU,ID,83604,M,Y,30000,7.8,0,6600,3300
Yezdezard,McWilliams,M,603,945-9331,JACKSON,NH,3846,M,N,50000,0,0,0,0
Rabah,Handreke,M,302,543-3061,MILLSBORO,DE,19966,S,Y,45000,4.927273,110,0,110
Enrica,Fouquere,F,770,555-9653,ATLANTA,GA,30325,M,N,70000,6,0,5400,0
Darwin,Shijie,M,870,842-5829,BELLA VISTA,AR,72715,S,N,75000,7,20,0,0
Albrecht,Ancourt,M,203,708-8179,NORTH STONINGTON,CT,6359,S,Y,45000,5,12750,0,0
Geraldine,Kaarela,M,989,363-8718,MACOMB,MI,48044,M,Y,70000,3.9,0,6200,3100
Pavol,Nastar,M,303,683-1674,HEREFORD,CO,80732,M,N,50000,4.63,0,0,0
Lem,Anderssen,F,435,638-5455,CACHE JUNCTION,UT,84304,S,N,90000,7,2475,0,0
Perla,Giggi,M,304,553-3755,CHARLESTON,WV,25320,S,Y,55000,6.1499996,2000,0,2000
Xuejia,Abeysinghe,F,646,463-2664,BERNE,NY,12023,M,N,20000,4.0695124,0,0,0
Dace,Veillon,F,802,214-9848,UNDERHILL,VT,5489,M,Y,30000,3.6019895,0,6600,3300
Tokuyasu,Sivarajan,F,939,189-7902,PALMER,PR,721,S,Y,100000,0,0,0,0
Wakaha,Duval,M,907,511-4429,KOTLIK,AK,99620,S,N,55000,0,0,0,0
Brandon,Takaki,F,307,321-9376,SUPERIOR,WY,82945,M,Y,50000,0,0,0,0
Rajanarayanan,Eisenstadt,F,202,184-1589,WASHINGTON,DC,20546,M,Y,100000,9,0,2740,1370
Xiaolong,Hegner,F,228,474-2096,VICTORIA,MS,38679,M,Y,40000,5,0,12000,1500
Fotis,Choukair,F,585,535-5777,GERRY,NY,14740,S,N,100000,4.5329266,0,0,0
Bahaa,Tomescu,M,802,977-4793,WOODBURY,VT,5681,S,Y,45000,3.9004214,3300,0,3300
Hiroshi,Welsch,F,801,353-8221,HONEYVILLE,UT,84314,S,Y,35000,7,2475,0,2475
Iwen,Grandage,M,567,785-4817,MANSFIELD,OH,44907,S,N,85000,3.36759,1300,0,0
Muffy,Kishino,M,860,328-9120,BARKHAMSTED,CT,6063,M,N,80000,5,0,24500,0
Faron,Koepf,F,802,362-3370,LYNDON CENTER,VT,5850,M,N,100000,4.994672,0,6600,0
Gyora,Hoofman,M,903,988-8984,CANTON,TX,75103,S,N,30000,0,0,0,0
Pratap,Babel,F,516,472-5461,NIAGARA UNIVERSITY,NY,14109,M,Y,80000,4.4170732,0,0,1000
Svatopluk,Ozceri,F,307,643-9242,DIAMONDVILLE,WY,83116,S,Y,45000,0,0,0,0
Margus,Schupeta,F,775,556-4643,GENOA,NV,89411,M,N,70000,0,0,0,0
Fei,Brogi,M,920,860-5536,FENCE,WI,54120,M,N,25000,4.880782,0,1400,0
Robert,Buhler,M,406,766-3755,BIG SKY,MT,59716,M,N,35000,6.9,0,3800,0
Mel,Gluck,M,787,812-3956,AGUADILLA,PR,603,S,N,100000,0,0,0,0
Imre,Dalamages,F,701,837-6260,REGENT,ND,58650,M,N,45000,2.2773614,0,6600,0
Blagovest,Sinitsyn,F,478,982-6130,ALMA,GA,31510,S,N,50000,6,2700,0,0
Conor,Bak,F,769,613-3667,MERIGOLD,MS,38759,M,N,75000,5,0,12000,0
Emin,Christ,F,304,785-7990,ROCK CREEK,WV,25174,S,Y,40000,5.1000004,2000,0,2000
Kriton,Majetic,M,907,931-3396,MEYERS CHUCK,AK,99903,S,N,45000,0,0,0,0
Uldis,Fleckenstein,F,276,718-3611,PARKSLEY,VA,23421,M,Y,95000,5.75,0,1800,900
Voratas,Farsi,M,720,343-7699,PINE,CO,80470,S,Y,35000,4.63,0,0,0
Corina,Vastola,F,224,572-2454,CHICAGO,IL,60656,S,N,80000,3,2000,0,0
Rame,McCall,M,701,610-4787,EMERADO,ND,58228,M,N,95000,2.8569736,0,6600,0
Natsume,Hempstead,F,620,620-2987,BURR OAK,KS,66936,S,Y,25000,5.4666667,2250,0,2250
Trebor,Pashtan,F,603,459-2599,NORTH SALEM,NH,3073,S,Y,70000,0,0,0,0
Ken,Nagamachi,F,207,529-6359,ORONO,ME,4469,M,Y,100000,8.5,0,5700,2850
Vugranam,Alencar,F,757,258-4905,BRISTOL,VA,24201,M,Y,100000,5.75,0,1800,900
Jamshid,Hinterberger,M,978,392-2838,QUINCY,MA,2171,S,N,40000,5.3,3575,0,0
Yoshiteru,Thomsen,F,336,533-1351,STONY POINT,NC,28678,M,N,90000,7.6206293,0,6600,0
Marino,Devroye,M,864,746-6833,HARDEEVILLE,SC,29927,S,Y,5000,3.563716,3300,0,3300
Tomohiko,Pleszkun,M,401,696-2558,BRADFORD,RI,2808,S,N,20000,0,0,0,0
Aravind,Kaizoji,M,920,601-5771,WEYERHAEUSER,WI,54895,S,Y,25000,4.880782,700,0,400
Oukseh,Tzolovski,F,240,600-1745,DISTRICT HEIGHTS,MD,20747,S,Y,35000,4.75,2400,0,2400
Taekyong,McMahon,F,603,153-2887,DREWSVILLE,NH,3604,M,Y,95000,0,0,0,0
Irina,Alsuwaiyel,M,401,960-3104,GLENDALE,RI,2826,S,N,60000,0,0,0,0
Costantine,Mundhenk,M,843,175-8206,SUNSET,SC,29685,M,Y,10000,5.752432,0,6600,3300
Ajith,Walpole,F,401,165-9712,RIVERSIDE,RI,2915,M,N,100000,0,0,0,0
Aimee,Deyuan,M,202,244-5656,WASHINGTON,DC,20558,S,N,60000,9,1370,0,0
Sadashiva,Ivanova,M,304,477-2821,TERRA ALTA,WV,26764,S,N,100000,6.5,2000,0,0
Torgrim,Sippi,F,708,604-8134,SHIPMAN,IL,62685,M,Y,10000,3,0,4000,2000
Couto,Iisaku,M,601,549-3546,TOUGALOO,MS,39174,M,N,65000,5,0,12000,0
Yuehong,Nishanov,M,304,618-9885,FORT ASHBY,WV,26719,M,Y,25000,4.05,0,4000,2000
Kamil,Ingravallo,M,702,673-5534,GARDNERVILLE,NV,89460,M,N,5000,0,0,0,0
Laura,Scedorov,M,302,408-8213,WILMINGTON,DE,19806,M,N,5000,2.2,0,220,0
DeWLitt,Delcour,M,318,174-6942,WATERPROOF,LA,71375,S,Y,60000,6,4500,0,1000
Huichun,Karush,M,971,208-4498,CANNON BEACH,OR,97110,M,Y,50000,9,0,318,159
Piyawadee,Baroglio,M,719,942-4662,OAK CREEK,CO,80467,S,N,85000,4.63,0,0,0
Jianxi,Chinal,M,262,564-5785,COTTAGE GROVE,WI,53527,M,Y,15000,4.707031,0,1400,400
Wamberto,Anguita,F,563,973-7834,EMMETSBURG,IA,50536,S,Y,45000,7.111101,40,0,40
Chengfeng,Gorton,F,731,454-1540,OOLTEWAH,TN,37363,S,Y,10000,0,0,0,0
Ashesh,Kyrimis,F,925,728-8079,FLOURNOY,CA,96029,S,Y,80000,9.3,87,0,272
Branislava,Barroso,F,541,754-7028,CORVALLIS,OR,97330,S,N,85000,9,159,0,0
Jinhui,Bahk,F,276,518-1704,VIRGINIA BEACH,VA,23479,S,N,10000,3.875,900,0,0
Naji,Hilburn,M,412,687-2534,SHADY GROVE,PA,17256,M,Y,70000,3.07,0,0,0
Williaam,Kotidis,M,805,406-9384,PALO ALTO,CA,94303,S,N,5000,1,87,0,0
Alselm,Perschbacher,F,939,558-1241,SAN JUAN,PR,911,S,N,100000,0,0,0,0
Angi,Kamakoti,F,870,455-6897,MARKED TREE,AR,72365,M,Y,50000,7,0,40,20
Eila,Sikka,F,302,517-3094,WINTERTHUR,DE,19735,M,Y,55000,5.609091,0,220,110
Martins,Klosgen,M,307,442-2191,OPAL,WY,83124,S,N,75000,0,0,0,0
Wladslaw,Franzblau,F,440,241-1286,WEST UNITY,OH,43570,S,N,5000,0.712,1300,0,0
Jacquelyn,Heindl,F,313,280-8629,TRAVERSE CITY,MI,49684,M,Y,80000,3.9,0,6200,3100
Penny,Castel,F,401,956-1393,LINCOLN,RI,2865,M,N,100000,0,0,0,0
Raanan,Wuwongse,M,814,369-9388,NARVON,PA,17555,S,N,30000,3.07,0,0,0
Wenqui,Yigit,F,815,589-6926,JONESBORO,IL,62952,S,N,95000,3,2000,0,0
Sreekumar,Button,F,580,937-5215,COOKSON,OK,74427,S,N,30000,6.25,1000,0,0
Meredith,Averbukh,F,413,609-7878,BEDFORD,MA,1730,S,N,35000,5.3,3575,0,0
Sungho,Undy,F,213,798-4070,DELANO,CA,93216,M,Y,50000,9.3,0,174,272
Maziar,Rotem,F,248,413-7997,ADA,MI,49355,M,Y,95000,3.9,0,6200,3100
Huayan,Merhav,M,301,105-2198,GALENA,MD,21635,M,N,55000,4.75,0,4800,0
Rongdong,Heinisuo,F,401,898-4771,BRISTOL,RI,2809,S,N,95000,0,0,0,0
Frederich,Cornell,M,207,865-4093,BENEDICTA,ME,4733,S,N,25000,8.5,2850,0,0
Sahin,Tulley,M,315,967-4701,BUFFALO,NY,14201,M,N,75000,4.3881097,0,0,0
Chienhua,Arent,M,502,189-9870,LONDON,KY,40744,M,Y,100000,6,0,40,20
Tatsuya,Wernecke,F,907,287-5248,JUNEAU,AK,99802,S,Y,85000,0,0,0,0
Weining,Konyala,M,252,520-6187,MISENHEIMER,NC,28109,S,N,15000,6.0472026,3300,0,0
Asif,Urbain,F,330,191-6540,YOUNGSTOWN,OH,44510,S,Y,30000,1.5418718,1300,0,1300
Raimo,Salman,M,907,389-9749,DUTCH HARBOR,AK,99692,M,N,95000,0,0,0,0
Steffen,Stirpe,F,603,172-8108,MILTON MILLS,NH,3852,S,Y,95000,0,0,0,0
Baio,Fornaciari,F,808,419-3701,HOOLEHUA,HI,96729,S,N,60000,8.25,1040,0,0
Tomoaki,Varvel,M,715,356-2744,SPARTA,WI,54656,M,Y,30000,4.967658,0,1400,400
Dmitry,Hodel,M,208,922-6490,MCCAMMON,ID,83250,S,N,50000,7.8,3300,0,0
Jaana,Giavitto,M,208,155-8626,HORSESHOE BEND,ID,83629,S,Y,30000,7.8,3300,0,3300
Shouji,Surko,F,414,999-9335,MERTON,WI,53056,S,N,10000,4.620155,700,0,0
Yuzhong,Arrabito,M,615,273-2077,MILTON,TN,37118,S,Y,70000,0,0,0,0
Miloslav,Duncan,M,915,374-3880,HARLETON,TX,75651,S,N,75000,0,0,0,0
Yoshikatsu,Thornley,F,939,472-8250,JUNCOS,PR,777,S,N,75000,0,0,0,0
Stafano,Nota,M,808,247-4893,HONOLULU,HI,96803,S,Y,40000,8.25,1040,0,1040
Donglai,Tarr,M,707,399-4989,IRVINE,CA,92617,S,Y,70000,9.3,87,0,272
Keshav,Pietrzykowski,F,405,275-7025,PERRY,OK,73077,M,N,75000,6.25,0,2000,0
Edmund,Besl,M,703,806-2438,LINVILLE,VA,22834,M,Y,90000,5.75,0,1800,900
Juri,Beounes,M,406,340-5966,ALDER,MT,59710,M,Y,100000,6.9,0,3800,1900
Ronnie,Polo,F,435,332-3171,OGDEN,UT,84403,M,Y,45000,7,0,4950,2475
Nabanita,Willhoft,M,641,133-4467,DES MOINES,IA,50306,M,N,100000,8.98,0,80,0
Muruganandan,Felice,M,208,403-3872,BOISE,ID,83731,S,N,10000,4.109693,3300,0,0
Petri,Donald,F,781,152-4078,WORCESTER,MA,1607,S,N,30000,5.3,3575,0,0
Sajoong,Tano,F,202,740-7541,WASHINGTON,DC,20037,S,Y,45000,9,1370,0,1370
Lichao,Daneels,M,202,229-1029,WASHINGTON,DC,20222,M,N,30000,9,0,2740,0
Dwayne,Holmberg,M,423,390-2041,GOODSPRING,TN,38460,M,N,90000,0,0,0,0
Guiseppe,Rowland,M,316,941-7020,OVERLAND PARK,KS,66214,S,N,10000,3.5,2250,0,0
Isaac,Lovett,F,240,163-5431,PERRY POINT,MD,21902,M,N,45000,4.75,0,4800,0
Merritt,Zyda,F,406,777-7488,JUDITH GAP,MT,59453,M,N,20000,6.9,0,3800,0
Ken,Heinisuo,F,202,380-5986,WASHINGTON,DC,20380,M,Y,35000,9,0,2740,1370
Mira,Guyton,F,508,654-9899,BONDSVILLE,MA,1009,S,N,85000,5.3,3575,0,0
Gehad,Dunlop,M,808,519-8381,HONOLULU,HI,96850,S,N,90000,8.25,1040,0,0
Pil,Knauer,M,701,191-2628,FLASHER,ND,58535,S,N,70000,2.5671675,3300,0,0
Benedito,McElwain,M,336,334-3736,MATTHEWS,NC,28104,S,N,40000,6.571678,3300,0,0
Teresa,Soreide,M,208,138-7817,KETCHUM,ID,83340,S,Y,45000,7.8,3300,0,3300
Burke,Herbster,F,208,624-1931,BOISE,ID,83708,S,N,65000,7.8,3300,0,0
Goutham,Riva,F,918,901-8953,OKLAHOMA CITY,OK,73196,M,Y,95000,6.25,0,2000,1000
Yanick,Rumelhart,M,603,273-4149,PLAINFIELD,NH,3781,M,N,95000,0,0,0,0
Kalluri,Ternovskaia,F,339,808-8453,SALEM,MA,1971,M,Y,15000,5.3,0,7150,1000
Jinghong,Pettersen,F,701,706-8081,ROLLA,ND,58367,S,N,15000,2.1,3300,0,0
Tsipora,Ruhland,M,208,144-2715,OSBURN,ID,83849,M,N,60000,7.8,0,6600,0
Xiaobo,Bax,F,701,370-9122,SUTTON,ND,58484,S,Y,70000,2.5671675,3300,0,3300
Jine,Rettelbach,M,207,815-3971,HALLOWELL,ME,4347,M,N,15000,6.9580293,0,5700,0
Ettore,Osmani,M,201,569-1395,WEST DEPTFORD,NJ,8096,S,Y,70000,2.1885417,1000,0,1500
Takumi,Grafe,F,913,260-8382,SHAWNEE,KS,66216,S,N,30000,6.45,2250,0,0
Sanford,Munoz,F,952,399-9004,BOVEY,MN,55709,M,Y,40000,6.3900213,0,6600,3300
Debin,Campagnoni,F,310,263-2058,CARPINTERIA,CA,93013,M,N,70000,9.3,0,174,0
Carlin,Seress,M,907,841-8576,NUIQSUT,AK,99789,M,Y,10000,0,0,0,0
Ingbert,Schank,M,732,147-5801,CALDWELL,NJ,7006,S,Y,15000,1.4,1000,0,1500
Wiliam,MacLeod,M,848,847-3521,CEDARVILLE,NJ,8311,S,N,90000,2.5039582,1000,0,0
Daeshik,Spieker,M,502,540-2227,CUB RUN,KY,42729,S,N,15000,2.6666667,20,0,0
Eneko,Kurakake,M,603,965-5334,RANDOLPH,NH,3593,S,N,40000,0,0,0,0
Hjalmtyr,Birk,M,303,621-8755,CANON CITY,CO,81215,S,N,15000,4.63,0,0,0
Leoan,Kubiatowicz,M,502,664-5707,AUXIER,KY,41602,S,Y,70000,5.7222223,20,0,20
Shaowei,Reece,M,808,935-6001,KIHEI,HI,96753,M,N,60000,8.25,0,2080,0
Wibke,Loeppner,F,406,338-8672,GARRYOWEN,MT,59031,S,Y,65000,6.9,1900,0,1900
Yohsuke,Wasacz,F,971,371-1480,YACHATS,OR,97498,M,Y,10000,9,0,318,159
Xiaogang,Rado,M,302,999-2849,FENWICK ISLAND,DE,19944,S,N,95000,5.95,110,0,0
Dershung,Cordy,M,636,152-4237,JOPLIN,MO,64801,M,N,65000,6,0,4200,0
Jordan,Hartvigsen,M,603,712-9882,MONT VERNON,NH,3057,M,Y,25000,0,0,0,0
Takenori,Qizhong,F,712,644-4510,SWEDESBURG,IA,52652,M,N,95000,8.98,0,80,0
Kazuyuki,Engbersen,M,970,171-9129,BYERS,CO,80103,S,Y,50000,4.63,0,0,0
Badrul,Bourassa,M,856,350-1873,FAIR HAVEN,NJ,7704,M,Y,70000,2.1885417,0,2000,1500
Johathan,Wafin,M,502,537-3114,KUTTAWA,KY,42055,S,N,100000,6,20,0,0
Farrokh,Vaghani,F,848,900-9789,NEW BRUNSWICK,NJ,8901,S,N,15000,1.4,1000,0,0
Nicolas,Challenger,F,602,881-6488,LUPTON,AZ,86508,M,Y,75000,3.8775,0,4200,2300
Simonas,Rosenbloom,F,443,992-9344,BALTIMORE,MD,21273,M,Y,20000,4.75,0,4800,2400
Javan,Eisenstadt,F,509,390-1858,LYNDEN,WA,98264,M,Y,75000,0,0,0,0
Benrhard,Weatherly,F,479,692-8644,VIOLET HILL,AR,72584,S,N,25000,6.16338,20,0,0
Reinhold,Belcastro,F,870,552-7715,CONWAY,AR,72035,S,N,25000,6.16338,20,0,0
Kwangyoen,Birta,M,208,448-4767,BOISE,ID,83757,M,Y,80000,7.8,0,6600,3300
Eszter,McCall,M,425,652-2787,BLAINE,WA,98230,M,Y,80000,0,0,0,0
Maryse,Clint,M,620,191-8801,STRONG CITY,KS,66869,M,Y,20000,4.483333,0,4500,2250
Adas,Longobardi,M,859,971-6535,MOUTHCARD,KY,41548,M,Y,65000,5.4444447,0,40,20
Eitan,Paritong,F,410,815-8460,CROCHERON,MD,21627,M,N,60000,4.75,0,4800,0
Kyungsook,Bidulock,M,401,641-1417,BRADFORD,RI,2808,S,Y,25000,0,0,0,0
Kyosun,Fraichard,F,603,351-8673,MANCHESTER,NH,3104,S,N,70000,0,0,0,0
Kristina,Heydon,F,918,194-2624,OKLAHOMA CITY,OK,73178,S,Y,35000,6.25,1000,0,1000
Akhilish,Macmillan,M,701,456-6033,FORT YATES,ND,58538,S,Y,65000,2.5092063,3300,0,3300
Tamara,Kubiatowicz,F,303,426-9481,GOLDEN,CO,80403,S,N,50000,4.63,0,0,0
Song,Aly,F,402,369-2991,CRETE,NE,68333,M,N,95000,6.84,0,206,0
Prabhu,Skandalis,M,401,789-5764,PROVIDENCE,RI,2905,S,N,30000,0,0,0,0
Love,Dongha,M,603,853-7469,BELMONT,NH,3220,M,N,75000,0,0,0,0
Huasheng,Besancenot,M,978,634-2944,CATAUMET,MA,2534,S,N,40000,5.3,3575,0,0
Sudharsan,Luft,F,208,936-1643,MIDDLETON,ID,83644,M,N,80000,7.8,0,6600,0
Maitham,Tiemann,F,740,179-6911,NORTHWOOD,OH,43619,M,Y,90000,3.533564,0,2600,1300
Amanda,Zockler,M,208,834-9886,SUGAR CITY,ID,83448,M,Y,70000,7.8,0,6600,3300
Annya,Gentina,M,508,432-7281,BOSTON,MA,2113,S,N,10000,5.3,3575,0,0
