f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Morakot,Gestri,F,702,679-5551,TUSCARORA,NV,89834,S,N,45000,0,0,0,0
Saniya,Catto,M,251,888-6897,ADDISON,AL,35540,S,Y,20000,5,1500,0,300
Ran,Maccari,F,603,123-8851,NASHUA,NH,3060,M,Y,95000,0,0,0,0
Nestoras,Neiman,F,919,782-7229,GREENSBORO,NC,27495,M,Y,90000,7.6206293,0,6600,3300
Saverio,Rauch,F,516,671-5372,SOUTH NEW BERLIN,NY,13843,S,N,70000,4.359146,0,0,0
Girome,Pintelas,M,406,665-6033,SILVER GATE,MT,59081,M,Y,45000,6.9,0,3800,1900
Niamh,Masiero,M,605,581-1073,BRUCE,SD,57220,M,N,50000,0,0,0,0
Roberta,Amarel,M,828,329-7611,GLENDALE SPRINGS,NC,28629,S,N,75000,7.305944,3300,0,0
Gitta,Kahl,F,810,753-6148,SAINT CLAIR,MI,48079,M,Y,15000,3.9,0,6200,3100
Richmond,Thery,F,801,284-8152,PAROWAN,UT,84761,S,Y,20000,7,2475,0,2475
Vikram,Huffman,F,406,864-9030,TERRY,MT,59349,M,Y,95000,6.9,0,3800,1900
Adarshpal,Gille,F,701,905-9114,RHAME,ND,58651,S,N,50000,2.3353226,3300,0,0
Chuanyi,Hotzel,F,267,257-2840,MORANN,PA,16663,M,Y,35000,3.07,0,0,0
Sadayoshi,Nohmi,M,208,234-8543,RIRIE,ID,83443,M,Y,65000,7.8,0,6600,3300
Ayellet,Castangia,M,317,316-4398,ROLLING PRAIRIE,IN,46371,M,Y,30000,3.4,0,2000,1000
Tatsuie,Graf,M,702,647-8846,THE LAKES,NV,88905,S,Y,60000,0,0,0,0
Amnon,Calude,F,615,604-3115,BRISTOL,TN,37620,M,Y,15000,0,0,0,0
Masato,Sitter,F,802,559-8297,BURLINGTON,VT,5408,M,N,25000,3.6,0,6600,0
Jianqiang,Twardowski,F,787,433-8689,SAN SEBASTIAN,PR,685,S,N,90000,0,0,0,0
Marios,Maciel,F,605,941-2872,BRISTOL,SD,57219,M,Y,10000,0,0,0,0
Bodhisattwa,Gradenigo,F,267,104-8100,WEST POINT,PA,19486,M,N,5000,3.07,0,0,0
Augusto,Haraldsson,M,203,554-9904,HARTFORD,CT,6150,S,Y,5000,3,12750,0,0
Dusan,Hobbs,F,406,537-6777,LAVINA,MT,59046,M,Y,20000,6.9,0,3800,1900
Richards,Witteveen,F,207,717-6085,WINTER HARBOR,ME,4693,S,Y,85000,8.5,2850,0,2850
Sachar,Woll,F,207,557-8065,JONESBORO,ME,4648,S,N,95000,8.5,2850,0,0
Giuseppe,Shimura,M,808,633-9305,ELEELE,HI,96705,S,Y,40000,8.25,1040,0,1040
Silvia,Guillier,F,501,822-8289,LEACHVILLE,AR,72438,M,N,90000,7,0,40,0
Egor,McCallien,F,402,931-2067,COLON,NE,68018,S,Y,75000,6.84,103,0,103
Rudi,Viire,F,302,318-5695,NEWARK,DE,19726,S,Y,30000,3.9045453,110,0,110
Yasufumi,Boucheron,F,256,934-2247,MOBILE,AL,36621,S,Y,35000,5,1500,0,300
Abdelmadjid,Kavvadias,F,302,716-7894,BETHANY BEACH,DE,19930,M,N,65000,5.95,0,220,0
Jory,Thies,F,307,726-5400,MERIDEN,WY,82081,M,Y,85000,0,0,0,0
Sanping,Abdennadher,F,907,664-7974,TATITLEK,AK,99677,S,Y,90000,0,0,0,0
Daniel,Flatebo,M,773,774-7657,NOKOMIS,IL,62075,S,Y,90000,3,2000,0,2000
Gabriella,Whitcroft,F,786,213-9694,PORT SALERNO,FL,34992,S,Y,80000,0,0,0,0
Aqeel,Averboch,M,662,495-6413,WAVELAND,MS,39576,S,Y,55000,5,6000,0,1500
Merritt,Kumaresan,F,218,827-9009,SAINT PAUL,MN,55166,M,N,30000,5.8564034,0,6600,0
Marisela,Panienski,M,417,791-1173,LAKE SAINT LOUIS,MO,63367,S,N,90000,6,2100,0,0
Erik,Westarp,F,219,472-6303,SPICELAND,IN,47385,M,Y,40000,3.4,0,2000,1000
Lex,Frtzson,M,484,704-7232,PHILADELPHIA,PA,19120,S,N,75000,3.07,0,0,0
Boon,Abell,M,425,977-2102,CENTERVILLE,WA,98613,M,N,95000,0,0,0,0
Dominik,Maierhofer,F,802,645-3827,CHESTER DEPOT,VT,5144,M,Y,20000,3.6,0,6600,3300
Mechtild,Farinas,F,304,323-5297,SPELTER,WV,26438,S,N,85000,6.5,2000,0,0
Gardiner,Zahle,F,360,940-7599,KELSO,WA,98626,M,Y,65000,0,0,0,0
Alty,Carrico,F,337,264-6190,DULAC,LA,70353,M,N,100000,6,0,9000,0
Kozo,Sidje,M,203,124-1470,SALISBURY,CT,6068,M,N,50000,5,0,24500,0
Ray,Kadakuntla,F,304,886-5116,CENTER POINT,WV,26339,M,Y,30000,4.4,0,4000,2000
Sabrina,Gracco,F,701,980-9379,SURREY,ND,58785,S,Y,10000,2.1,3300,0,3300
Kaichang,Iwayama,F,607,482-7664,TAPPAN,NY,10983,S,N,80000,4.4170732,0,0,0
Xiaofei,Ermakov,M,435,692-4050,PEOA,UT,84061,S,Y,20000,7,2475,0,2475
Giuliana,Pour,M,307,280-2515,MANDERSON,WY,82432,S,Y,60000,0,0,0,0
Eila,Sikka,F,302,517-3094,WINTERTHUR,DE,19735,M,Y,55000,5.609091,0,220,110
Oystein,Give'on,M,845,476-4229,MERIDIAN,NY,13113,S,N,85000,4.4460363,0,0,0
Ivan,Kirkwood,M,620,784-9589,DOUGLASS,KS,67039,M,Y,65000,6.45,0,4500,2250
Kart,Kalp,M,360,637-5321,CLINTON,WA,98236,S,N,60000,0,0,0,0
Mikito,Gros,M,603,626-6929,BERLIN,NH,3570,M,N,25000,0,0,0,0
Brion,Elwell,F,541,739-1064,SALEM,OR,97314,S,Y,90000,9,159,0,159
Farn,Tizhoosh,M,406,503-2769,GRASS RANGE,MT,59032,M,Y,30000,6.9,0,3800,1900
Josina,Bachenko,F,443,766-7271,TAKOMA PARK,MD,20913,S,Y,20000,4.75,2400,0,2400
Rodion,Calisti,M,551,204-2539,ELIZABETH,NJ,7201,S,Y,60000,2.0308332,1000,0,1500
Venkatraman,Ahrenberg,M,505,742-5973,JAL,NM,88252,M,Y,35000,5.3,0,6600,3300
Kavi,Abels,M,318,203-9858,BATON ROUGE,LA,70802,M,N,10000,2,0,9000,0
Birte,McKeague,M,860,118-3129,NEW HAVEN,CT,6515,M,Y,90000,5,0,24500,0
Gurjeet,Shimojo,M,580,821-5303,SWEETWATER,OK,73666,M,Y,60000,6.25,0,2000,1000
Pino,Boy,F,302,848-5767,CLAYTON,DE,19938,S,Y,45000,4.927273,110,0,110
Saman,Doushou,M,703,483-6155,FALLS CHURCH,VA,22044,M,N,20000,5.75,0,1800,0
Lamott,Vongsathorn,F,406,147-2501,PABLO,MT,59855,M,N,80000,6.9,0,3800,0
Ramarathnam,Poythress,M,605,820-3600,HARTFORD,SD,57033,S,Y,20000,0,0,0,0
Hoichi,Tuuliniemi,M,302,640-6587,WILMINGTON,DE,19850,S,Y,10000,2.540909,110,0,110
Cortes,Bashir,F,712,273-7858,VILLISCA,IA,50864,M,N,30000,4.795432,0,80,0
Gheith,Griffioen,F,701,812-3548,BISMARCK,ND,58501,M,N,10000,2.1,0,6600,0
Serge,Olveszky,F,401,510-4370,ASHAWAY,RI,2804,S,N,5000,0,0,0,0
Mihnea,Brazell,F,816,299-3736,OREGON,MO,64473,M,Y,55000,6,0,4200,1200
Manvinder,Rege,F,860,636-1340,WAUREGAN,CT,6387,M,Y,35000,5,0,24500,0
Dorothy,Sloman,M,702,963-6032,LAS VEGAS,NV,89122,S,N,60000,0,0,0,0
Berndt,Pettersen,M,907,759-6089,EKWOK,AK,99580,S,Y,55000,0,0,0,0
Ishwar,Geffroy,M,573,550-9975,ALTENBURG,MO,63732,M,N,45000,6,0,4200,0
Munenori,Schain,F,215,354-9862,TRUMBAUERSVILLE,PA,18970,S,N,35000,3.07,0,0,0
Sanford,Raja,F,218,446-8624,SAINT PAUL,MN,55161,M,N,90000,7.85,0,6600,0
Shinnichi,Bickmore,M,916,543-6441,ALHAMBRA,CA,91802,M,N,60000,9.3,0,174,0
Husheng,Hoogerwoord,M,610,339-9708,ORBISONIA,PA,17243,S,Y,45000,3.07,0,0,0
Till,Landherr,F,316,915-8960,HOLYROOD,KS,67450,M,Y,90000,6.45,0,4500,2250
Yin,Kulasinghe,M,606,606-3768,BOWLING GREEN,KY,42103,M,Y,100000,6,0,40,20
Seungwang,Masiero,M,302,553-4753,WILMINGTON,DE,19803,S,Y,95000,5.95,110,0,110
Namick,Priol,M,505,264-5278,CEBOLLA,NM,87518,M,Y,25000,5.3,0,6600,3300
Kemji,Dupuy,F,907,599-4254,ATKA,AK,99547,S,N,25000,0,0,0,0
Sanguthevar,Marathe,F,202,121-1902,WASHINGTON,DC,20572,M,Y,25000,7.875,0,2740,1370
Somasundaram,Franzblau,F,302,614-8552,REHOBOTH BEACH,DE,19971,M,Y,80000,5.95,0,220,110
Yandong,Dasu,M,412,348-7526,BROGUE,PA,17309,S,N,60000,3.07,0,0,0
Zahia,Adolphson,F,785,836-1718,FARLINGTON,KS,66734,S,Y,10000,3.5,2250,0,2250
Raija,Herity,F,815,339-5076,DALZELL,IL,61320,S,Y,95000,3,2000,0,2000
Gregers,Gutta,M,406,733-6072,MC LEOD,MT,59052,S,Y,95000,6.9,1900,0,1900
Yuichi,Worley,M,336,341-2677,COFIELD,NC,27922,M,Y,85000,7.515734,0,6600,3300
Moss,Lindberg,M,339,668-5118,BERKSHIRE,MA,1224,M,Y,5000,5.3,0,7150,1000
Sarita,Tretmans,F,786,906-7601,ARCADIA,FL,34266,M,Y,95000,0,0,0,0
Roberto,Giaccio,F,870,453-2017,CRUMROD,AR,72328,M,N,50000,7,0,40,0
Wolfram,Valmari,F,361,896-4728,POST,TX,79356,M,N,70000,0,0,0,0
Chuan,Cooke,M,623,136-4003,GLENDALE,AZ,85313,M,N,20000,3.0249999,0,4200,0
Pao,Rousu,F,906,708-7715,FOUNTAIN,MI,49410,S,Y,90000,3.9,3100,0,3100
Brindell,Chevallet,M,808,168-6289,LAIE,HI,96762,S,N,20000,4.644737,1040,0,0
Jeanne,Gumm,M,802,230-5253,UNDERHILL CENTER,VT,5490,S,N,80000,4.5967627,3300,0,0
Mojmir,Onizuka,F,208,594-9611,PINEHURST,ID,83850,S,N,35000,7.8,3300,0,0
Ramadan,Roelofsen,F,401,216-3801,NEWPORT,RI,2840,M,Y,55000,0,0,0,0
Lizya,Tyugu,F,734,219-5571,DETROIT,MI,48202,M,N,40000,3.9,0,6200,0
Baocai,Uehara,F,202,663-9488,WASHINGTON,DC,20024,S,N,90000,9,1370,0,0
Raven,Kupper,F,808,926-9010,HONOLULU,HI,96846,M,N,95000,8.25,0,2080,0
Ohad,Ramamoorthy,M,207,205-4521,GREENE,ME,4236,S,Y,75000,8.5,2850,0,2850
Miguel,Minsker,M,610,920-7339,COCHRANVILLE,PA,19330,M,Y,5000,3.07,0,0,0
Yichiang,Tanishita,M,810,611-8335,WEST BRANCH,MI,48661,S,N,80000,3.9,3100,0,0
Jerzy,Uchiyama,M,339,404-2765,MONROE BRIDGE,MA,1350,M,N,20000,5.3,0,7150,0
Hanoch,Marquard,F,802,569-4310,PERKINSVILLE,VT,5151,M,Y,30000,3.6019895,0,6600,3300
Mirco,Mascha,F,801,446-9405,SALT LAKE CITY,UT,84126,M,Y,75000,7,0,4950,2475
Filioppo,Normann,M,225,342-9623,GRAND COTEAU,LA,70541,M,Y,80000,6,0,9000,1000
Irini,Woog,F,202,476-9921,WASHINGTON,DC,20416,M,N,80000,9,0,2740,0
Teofilo,Vrain,F,404,316-1302,DEMOREST,GA,30535,S,Y,40000,6,2700,0,3000
Christodoulakis,Even,F,504,624-1793,NEW ORLEANS,LA,70139,S,Y,65000,6,4500,0,1000
Yuli,Ertel,M,808,726-3963,WAKE ISLAND,HI,96898,S,Y,100000,8.25,1040,0,1040
Emdad,Syrzycki,F,602,816-7979,APACHE JUNCTION,AZ,85178,M,Y,60000,3.645,0,4200,2300
Narcis,Magenheimer,F,405,530-1639,GRANT,OK,74738,S,Y,40000,6.25,1000,0,1000
Makato,Vietze,F,828,729-6209,WINSTON SALEM,NC,27155,M,Y,85000,7.515734,0,6600,3300
Balachander,Prodiner,F,302,787-5733,WILMINGTON,DE,19809,S,Y,20000,3.2227273,110,0,110
Dermont,Baranowski,M,315,888-6075,NEW YORK,NY,10101,S,Y,60000,4.3012195,0,0,1000
Gopalakrishnan,Wasano,M,404,870-5833,ALBANY,GA,31703,S,Y,10000,6,2700,0,3000
Fikret,Suwa,M,504,384-4508,TURKEY CREEK,LA,70585,S,Y,45000,6,4500,0,1000
Sunggu,Eiter,M,434,525-2515,WOODBRIDGE,VA,22193,M,Y,55000,5.75,0,1800,900
Doohun,Kang,M,970,137-9841,DELTA,CO,81416,S,N,75000,4.63,0,0,0
Eduardo,Obozinski,F,540,741-5718,SUSSEX,VA,23884,S,Y,35000,5.75,900,0,900
Zimin,McCall,M,860,786-7073,POQUONOCK,CT,6064,M,Y,40000,5,0,24500,0
Shree,Bini,F,864,431-8217,EASLEY,SC,29640,S,Y,60000,7,3300,0,3300
Kamila,Benveniste,M,808,845-7784,M C B H KANEOHE BAY,HI,96863,S,N,20000,4.644737,1040,0,0
Kotagiri,Bosscher,M,515,568-8279,NORTH WASHINGTON,IA,50661,M,N,55000,8.65488,0,80,0
Lucian,Herbst,M,608,930-7271,CLEAR LAKE,WI,54005,S,N,70000,5.6626635,700,0,0
Tokuzo,Glenstrup,M,724,656-8659,SCENERY HILL,PA,15360,M,N,25000,3.07,0,0,0
Subutai,Lovis,F,865,211-3938,RIPLEY,TN,38063,S,N,80000,0,0,0,0
Kouamana,Islam,F,870,406-4273,CECIL,AR,72930,M,Y,100000,7,0,40,20
Jens,Brummer,M,234,110-3841,BARNESVILLE,OH,43713,S,N,85000,3.36759,1300,0,0
Muli,Rieu,F,406,874-3963,REXFORD,MT,59930,S,Y,80000,6.9,1900,0,1900
Antonio,Chown,M,404,362-1222,MOULTRIE,GA,31788,S,N,25000,6,2700,0,0
Tingfang,Slosberg,M,843,970-2072,KERSHAW,SC,29067,S,Y,95000,7,3300,0,3300
Prodip,Cestnik,M,505,843-4893,ARTESIA,NM,88211,S,N,95000,5.3,3300,0,0
Giopi,Suermann,F,605,798-5854,SOUTH SHORE,SD,57263,S,Y,75000,0,0,0,0
Taketo,Claus,M,203,499-6694,MADISON,CT,6443,S,Y,10000,NaN,12750,0,0
Ingrid,McCay,M,505,496-6896,HOBBS,NM,88240,M,Y,5000,1.7,0,6600,3300
Hisao,Saxton,F,301,575-4538,BALTIMORE,MD,21285,S,Y,65000,4.75,2400,0,2400
Berl,Schilz,F,302,646-6390,SAINT GEORGES,DE,19733,M,N,65000,5.95,0,220,0
Babubhai,Bonnette,M,303,689-3150,LITTLETON,CO,80166,M,Y,5000,4.63,0,0,0
Michel,Greibach,F,704,918-5819,KELLY,NC,28448,S,Y,10000,6,3300,0,3300
Shahaf,Minei,F,308,200-9670,BRADSHAW,NE,68319,M,Y,35000,6.84,0,206,103
Asat,Legat,M,706,700-2582,ARAGON,GA,30104,M,N,45000,6,0,5400,0
Paicheng,Wichaipanitch,F,213,355-5730,SAMOA,CA,95564,M,N,65000,9.3,0,174,0
Bishnu,Kolvik,M,302,799-2700,HARTLY,DE,19953,S,N,85000,5.95,110,0,0
Abelardo,Sherrell,F,785,504-8385,PIERCEVILLE,KS,67868,M,N,45000,6.45,0,4500,0
Eiichi,Boden,M,603,127-7924,DOVER,NH,3822,M,N,30000,0,0,0,0
Lukas,Villoldo,M,401,325-3194,CAROLINA,RI,2812,M,Y,50000,0,0,0,0
Dwayne,Yuzhang,M,312,530-9369,URBANA,IL,61801,S,N,75000,3,2000,0,0
Toshiaki,Dupre,F,302,942-9670,REHOBOTH BEACH,DE,19971,S,Y,95000,5.95,110,0,110
Zsuzsa,Abello,M,205,919-5574,ANNISTON,AL,36204,M,Y,10000,5,0,3000,300
Ghislaine,Kuchlein,F,502,163-2415,DAYHOIT,KY,40824,M,Y,100000,6,0,40,20
Juyang,Kreuer,M,802,554-1245,EAST FAIRFIELD,VT,5448,S,Y,20000,3.6,3300,0,3300
Clarence,Lyle,M,857,908-2582,SAUGUS,MA,1906,M,N,100000,5.3,0,7150,0
Jois,Xiaoshan,F,620,218-3154,BURRTON,KS,67020,S,N,45000,6.45,2250,0,0
Akhilish,Habra,M,478,683-3423,YOUNG HARRIS,GA,30582,S,N,25000,6,2700,0,0
Dorian,Gupte,F,315,813-3194,SOUTH COLTON,NY,13687,M,Y,85000,4.4460363,0,0,1000
Satu,Beregi,M,907,320-8480,ANCHORAGE,AK,99504,M,N,50000,0,0,0,0
Eliseo,Woeginger,F,209,977-9738,PINON HILLS,CA,92372,S,N,50000,9.3,87,0,0
Chihming,Zisman,F,207,654-6203,HOWLAND,ME,4448,M,Y,75000,8.5,0,5700,2850
Yeogirl,Tabor,M,307,374-7156,OSAGE,WY,82723,M,Y,15000,0,0,0,0
Divine,Baaleh,F,308,220-2757,SCOTTSBLUFF,NE,69363,M,N,20000,5.685643,0,206,0
Toyoaki,Punnen,F,907,711-7482,TOK,AK,99779,M,Y,5000,0,0,0,0
Volkhard,Recce,M,660,846-6660,ROGERSVILLE,MO,65742,S,N,85000,6,2100,0,0
Menas,Cannata,F,432,313-8009,ANDREWS,TX,79714,S,Y,45000,0,0,0,0
Yoshide,Perez,M,928,330-1372,PHOENIX,AZ,85044,M,Y,100000,4.265,0,4200,2300
Belli,Anderaa,F,803,843-8535,GOOSE CREEK,SC,29445,M,Y,45000,7,0,6600,3300
Keven,Hossley,F,401,992-8960,ROCKVILLE,RI,2873,S,N,100000,0,0,0,0
Ramachandran,Douchet,M,623,559-2660,ROOSEVELT,AZ,85545,M,N,50000,3.49,0,4200,0
Weijing,Chesneaux,M,302,335-4749,REHOBOTH BEACH,DE,19971,S,Y,50000,5.268182,110,0,110
Xipeng,Lieberherr,M,315,469-1191,PORTER CORNERS,NY,12859,S,N,95000,4.5039635,0,0,0
Regino,Remy,F,865,563-9778,MEMPHIS,TN,38127,S,Y,25000,0,0,0,0
Gajanana,Samarati,F,540,887-5095,BERGTON,VA,22811,M,Y,80000,5.75,0,1800,900
Mohlalefi,Yagiura,M,763,841-5896,MINNEAPOLIS,MN,55426,M,N,90000,7.85,0,6600,0
Feipei,Haahr,F,763,722-9467,SAINT PAUL,MN,55102,M,Y,20000,5.35,0,6600,3300
Lise,Gurov,M,207,150-5185,WELLS,ME,4090,M,N,10000,4.5857663,0,5700,0
Kohtaro,McKearney,M,208,112-3149,GRACE,ID,83241,S,Y,90000,7.8,3300,0,3300
Subhrajit,Salvesen,M,307,553-9028,TORRINGTON,WY,82240,S,Y,80000,0,0,0,0
Chengdian,Schulman,F,401,302-7791,GLENDALE,RI,2826,S,Y,100000,0,0,0,0
Ciprian,Azagury,F,715,998-9186,MERCER,WI,54547,M,N,100000,6.183918,0,1400,0
Sieu,Sutre,F,571,809-6102,PROVIDENCE FORGE,VA,23140,M,Y,65000,5.75,0,1800,900
Athomas,Lantz,F,918,559-4757,MILLERTON,OK,74750,S,Y,60000,6.25,1000,0,1000
Arnould,Siemens,F,603,596-6467,CONCORD,NH,3305,S,Y,80000,0,0,0,0
Vittal,Banh,M,918,521-7492,TULSA,OK,74133,S,N,20000,6.25,1000,0,0
Penny,Trachtenberg,F,775,249-9782,BATTLE MOUNTAIN,NV,89820,M,Y,50000,0,0,0,0
Farn,Dicks,M,217,650-8835,CHRISTOPHER,IL,62822,M,N,85000,3,0,4000,0
Kaylan,Rael,M,901,166-3778,CHATTANOOGA,TN,37403,M,Y,15000,0,0,0,0
Taekyong,Hoben,F,980,852-1677,GROVER,NC,28073,S,Y,10000,6,3300,0,3300
Thorsten,Lismont,F,505,962-6684,HAGERMAN,NM,88232,M,Y,10000,3.2428572,0,6600,3300
Fouzia,Diehl,F,330,523-2971,SANDYVILLE,OH,44671,S,N,90000,3.533564,1300,0,0
Melanie,Delgrossi,F,520,607-8880,PHOENIX,AZ,85085,M,Y,5000,2.87,0,4200,2300
Aohan,Rieh,F,907,105-4781,BETTLES FIELD,AK,99726,M,N,5000,0,0,0,0
Arne,Randall,M,808,877-3929,HONOLULU,HI,96817,S,N,70000,8.25,1040,0,0
Phenil,Saward,F,207,704-1154,ACTON,ME,4001,M,Y,95000,8.5,0,5700,2850
Munehiro,Tascini,F,660,474-1388,EXCELSIOR SPRINGS,MO,64024,M,N,90000,6,0,4200,0
Xinan,Ebrahimi,M,267,198-7964,SEVEN VALLEYS,PA,17360,S,Y,25000,3.07,0,0,0
Neveenta,Rabi,F,702,119-7208,LAS VEGAS,NV,89137,M,Y,90000,0,0,0,0
Bartek,Uyen,M,304,665-5794,WHITE OAK,WV,25989,S,N,60000,6.5,2000,0,0
Ramachendra,Baalen,F,830,336-8194,FORT BLISS,TX,79918,S,Y,10000,0,0,0,0
Nagabhushana,Tepfenhart,M,401,962-7041,PORTSMOUTH,RI,2871,M,N,90000,0,0,0,0
Wallapak,Krintz,F,225,807-3078,LAFAYETTE,LA,70501,S,N,20000,4.4,4500,0,0
Shinsaku,Mitchusson,F,803,368-2570,NEESES,SC,29107,M,N,90000,7,0,6600,0
Aicha,Kurita,F,202,525-6454,WASHINGTON,DC,20224,S,N,15000,5.625,1370,0,0
Adadeji,Negoita,F,479,335-9873,CARLISLE,AR,72024,S,Y,30000,7,20,0,20
Yasuharu,Providence,M,301,516-7997,ELK MILLS,MD,21920,S,N,25000,4.75,2400,0,0
Izabela,Sakauchi,F,208,795-9081,BUHL,ID,83316,S,Y,80000,7.8,3300,0,3300
Ishwar,Brahme,M,860,697-2483,BETHEL,CT,6801,M,Y,40000,5,0,24500,0
Krzyszfof,Niessner,F,843,909-8247,SARDINIA,SC,29143,M,Y,55000,7,0,6600,3300
Takehiko,Shanmugasundaram,M,605,333-8000,NEMO,SD,57759,M,Y,75000,0,0,0,0
Mitsunori,Miike,M,430,763-2494,DALLAS,TX,75215,S,Y,75000,0,0,0,0
Tse,Heiserman,F,701,502-1828,FAIRMOUNT,ND,58030,S,Y,95000,2.8569736,3300,0,3300
Takuo,Orelup,F,224,622-2790,GRAND RIDGE,IL,61325,S,Y,80000,3,2000,0,2000
Mugo,Vries,F,251,651-5944,MOBILE,AL,36612,S,Y,50000,5,1500,0,300
Martins,Flanders,M,912,923-6528,WAYCROSS,GA,31501,S,Y,10000,6,2700,0,3000
Yue,Cullers,M,541,318-5656,PORTLAND,OR,97242,M,Y,55000,9,0,318,159
Kazutoshi,Madeira,M,787,975-9903,RINCON,PR,677,S,N,60000,0,0,0,0
Joffroy,Byoun,M,202,767-9194,WASHINGTON,DC,20570,S,N,95000,9,1370,0,0
Shigeharu,Gaitonde,F,207,535-2601,MILFORD,ME,4461,M,Y,30000,8.5,0,5700,2850
Sterling,Soinard,F,814,452-6954,PORTAGE,PA,15946,M,N,50000,3.07,0,0,0
Jerald,Worona,M,787,260-4365,CAYEY,PR,737,M,Y,95000,0,0,0,0
Wolfgang,Steckler,M,401,535-5922,BLOCK ISLAND,RI,2807,S,N,15000,0,0,0,0
Mary,Hendler,F,319,528-5113,COLUMBUS CITY,IA,52737,M,Y,85000,8.98,0,80,40
Shinkuro,Razum,F,864,331-2586,LURAY,SC,29932,S,Y,5000,3.563716,3300,0,3300
Constantino,Leeser,M,715,686-2034,GREEN BAY,WI,54324,M,Y,60000,5.488912,0,1400,400
Birte,Gruenberg,M,207,424-8046,BUXTON,ME,4093,S,N,5000,2.2135036,2850,0,0
Xipeng,Goerigk,M,208,642-8544,ARCO,ID,83213,M,N,55000,7.8,0,6600,0
Yuke,Varley,M,513,920-9158,WILMOT,OH,44689,M,N,50000,2.2057693,0,2600,0
Terumasa,Trung,M,808,287-8582,HONOLULU,HI,96809,S,Y,45000,8.25,1040,0,1040
Masaharu,Capps,M,808,222-3463,HONOLULU,HI,96837,M,N,30000,6.447368,0,2080,0
Zhaohui,Daum,F,808,475-7131,HONOLULU,HI,96850,M,Y,15000,3.743421,0,2080,1040
Gwenael,Ushio,F,410,402-2867,GAITHERSBURG,MD,20877,M,N,35000,4.75,0,4800,0
Samira,Ouchi,M,631,243-3265,SANBORN,NY,14132,M,N,90000,4.475,0,0,0
Riqiang,Schaul,M,856,543-5488,VINELAND,NJ,8361,S,Y,55000,1.9519792,1000,0,1500
Hrishikesh,Kerr,F,802,851-6021,GAYSVILLE,VT,5746,S,N,55000,4.099376,3300,0,0
Songjie,Terwiesch,M,234,199-1009,COLUMBUS,OH,43236,S,Y,100000,3.8655128,1300,0,1300
Yuzhuo,Thiel,M,406,868-6829,WEST GLACIER,MT,59936,S,Y,75000,6.9,1900,0,1900
Teruaki,Clouatre,M,702,674-6560,HALLECK,NV,89824,M,N,70000,0,0,0,0
Constantine,Jereb,F,304,864-8689,BIM,WV,25021,S,N,50000,5.8,2000,0,0
Rayk,Pottossine,F,769,570-7826,PICKENS,MS,39146,M,N,5000,3,0,12000,0
Jaewon,Whinston,F,808,885-8703,OCEAN VIEW,HI,96737,S,N,20000,4.644737,1040,0,0
Tedd,Meyer,M,435,259-6879,CHESTER,UT,84623,M,Y,75000,7,0,4950,2475
Kensaku,Guth,M,787,936-8782,SAN JUAN,PR,906,M,N,30000,0,0,0,0
Yohko,Binding,F,830,307-9994,DELL CITY,TX,79837,S,N,70000,0,0,0,0
Suryanarayana,Tyugu,F,270,729-2325,BOWLING GREEN,KY,42104,S,N,70000,5.7222223,20,0,0
Mario,Philipson,M,720,321-9917,DENVER,CO,80261,S,N,20000,4.63,0,0,0
Soon,Leask,M,603,170-6125,CHARLESTOWN,NH,3603,M,Y,80000,0,0,0,0
Margita,Dear,F,337,948-6472,PITKIN,LA,70656,M,N,80000,6,0,9000,0
Seyed,Jamali,M,860,416-1280,NEW HAVEN,CT,6508,M,N,25000,5,0,24500,0
Lilly,Kameny,M,802,865-7269,NORTH HARTLAND,VT,5052,M,Y,40000,3.800944,0,6600,3300
Emil,Ohtsu,M,606,885-7401,WARSAW,KY,41095,S,Y,95000,6,20,0,20
Jirun,Puppe,F,202,245-2943,WASHINGTON,DC,20439,M,Y,100000,9,0,2740,1370
Dongchang,Trauth,F,240,963-3358,FORT WASHINGTON,MD,20749,S,Y,60000,4.75,2400,0,2400
Wouter,Dalamages,F,703,866-4444,ALEXANDRIA,VA,22321,S,Y,5000,2.5357144,900,0,900
Jeane,Serbanati,F,302,217-1469,LAUREL,DE,19956,S,N,55000,5.609091,110,0,0
Yoichiro,Lubonski,M,207,137-5945,BOWDOIN,ME,4287,M,N,95000,8.5,0,5700,0
Kimming,Nota,F,203,643-5841,WEST SIMSBURY,CT,6092,M,N,75000,5,0,24500,0
Behcet,Terlouw,M,864,174-5640,JENKINSVILLE,SC,29065,S,Y,90000,7,3300,0,3300
Morio,Deminet,M,620,889-5028,KANSAS CITY,KS,66118,M,N,90000,6.45,0,4500,0
Elarbi,Hambrick,F,843,897-2534,EDGEFIELD,SC,29824,S,Y,10000,5.752432,3300,0,3300
Nimrod,Gafter,M,603,584-5872,ENFIELD,NH,3748,M,N,65000,0,0,0,0
Jude,Begole,F,606,293-5063,OWINGSVILLE,KY,40360,S,Y,100000,6,20,0,20
Rajko,Achilles,M,701,374-8665,FARGO,ND,58126,M,Y,60000,2.451245,0,6600,3300
Regis,Chinin,M,303,858-8482,GRAND JUNCTION,CO,81501,S,N,15000,4.63,0,0,0
Haresh,Ceccarelli,F,308,818-2260,ARCADIA,NE,68815,S,N,75000,6.84,103,0,0
